index	genome	identifier	file	clip	scale	sum_stat	description
6483	1	GSM1479724	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479724/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 6 WT / Liver, WT, ZT 6, H3K27ac ChIP / .
6484	1	GSM1479725	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479725/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 10 WT / Liver, WT, ZT 10, H3K27ac ChIP / .
6485	1	GSM1479726	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479726/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 14 WT / Liver, WT, ZT 14, H3K27ac ChIP / .
6486	1	GSM1479727	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479727/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 18 WT / Liver, WT, ZT 18, H3K27ac ChIP / .
6487	1	GSM1479728	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479728/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 22 WT / Liver, WT, ZT 22, H3K27ac ChIP / .
6488	1	GSM1479729	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479729/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 26 WT / Liver, WT, ZT 26, H3K27ac ChIP / .
6489	1	GSM1479730	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479730/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 2 Bmal1 KO / Liver, Bmal1 KO, ZT 2, H3K27ac ChIP / .
6490	1	GSM1479731	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479731/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 6 Bmal1 KO / Liver, Bmal1 KO, ZT 6, H3K27ac ChIP / .
6491	1	GSM1479732	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479732/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 10 Bmal1 KO / Liver, Bmal1 KO, ZT 10, H3K27ac ChIP / .
6492	1	GSM1479733	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479733/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 14 Bmal1 KO / Liver, Bmal1 KO, ZT 14, H3K27ac ChIP / .
6493	1	GSM1479734	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479734/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 18 Bmal1 KO / Liver, Bmal1 KO, ZT 18, H3K27ac ChIP / .
6494	1	GSM1479735	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479735/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 22 Bmal1 KO / Liver, Bmal1 KO, ZT 22, H3K27ac ChIP / .
6495	1	GSM1479736	/home/drk/tillage/datasets/mouse/chip/geo/GSM1479736/summary/coverage.w5	64	1	sum	CHIP:H3K27ac:H3K27ac ZT 26 Bmal1 KO / Liver, Bmal1 KO, ZT 26, H3K27ac ChIP / .
6496	1	GSM1631168	/home/drk/tillage/datasets/mouse/chip/geo/GSM1631168/summary/coverage.w5	64	1	sum	CHIP:CEBPb:ChIP-seq, Liver_CEBPb_WT_6am / Liver tissue / .
6497	1	GSM1631170	/home/drk/tillage/datasets/mouse/chip/geo/GSM1631170/summary/coverage.w5	64	1	sum	CHIP:CEBPb:ChIP-seq, Liver_CEBPb_WT_pred_6am / Liver tissue / .
6498	1	GSM1659681	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659681/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_eWAT_ZT10_rep1 / eWAT / .
6499	1	GSM1659683	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659683/summary/coverage.w5	64	1	sum	CHIP:.:input_eWAT / eWAT / .
6500	1	GSM1659684	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659684/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_brain_ZT10 / brain(ventral tegmental area) / .
6501	1	GSM1659685	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659685/summary/coverage.w5	64	1	sum	CHIP:.:input_brain / brain(ventral tegmental area) / .
6502	1	GSM1659686	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659686/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_WT_liver_ZT10_rep1 / liver / .
6503	1	GSM1659688	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659688/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_129mice_WT_liver_ZT10_rep1 / liver / .
6504	1	GSM1659690	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659690/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erbalpha_DBD_mutant_liver_ZT10_rep1 / liver / .
6505	1	GSM1659692	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659692/summary/coverage.w5	64	1	sum	CHIP:.:RORalpha_liver_ZT10 / liver / .
6506	1	GSM1659693	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659693/summary/coverage.w5	64	1	sum	CHIP:.:RORgamma_liver_ZT10 / liver / .
6507	1	GSM1659694	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659694/summary/coverage.w5	64	1	sum	CHIP:.:RORgamma_liver_ZT22 / liver / .
6508	1	GSM1659695	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659695/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_reverbGFP_ZT10_rep1 / liver / .
6509	1	GSM1659697	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659697/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_Rev-erbsflCRE(DBDm)_ZT10_rep1 / liver / .
6510	1	GSM1659699	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659699/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_ZT10 / liver / .
6511	1	GSM1659700	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659700/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_liver_reverbalphaKO_betaKD_ZT10 / liver / .
6512	1	GSM1659701	/home/drk/tillage/datasets/mouse/chip/geo/GSM1659701/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3_KO_liver_ZT10_rep1 / liver / .
6513	1	GSM1855803	/home/drk/tillage/datasets/mouse/chip/geo/GSM1855803/summary/coverage.w5	64	1	sum	CHIP:HSF1:HSF1 ZT14 / Liver / .
6514	1	GSM2218846	/home/drk/tillage/datasets/mouse/chip/geo/GSM2218846/summary/coverage.w5	64	1	sum	CHIP:Rev-erba:Rev-erba ChIP-seq at ZT10 (Wild Type) Replicate 1 / liver / .
6515	1	GSM2218849	/home/drk/tillage/datasets/mouse/chip/geo/GSM2218849/summary/coverage.w5	64	1	sum	CHIP:Rev-erba:Rev-erba ChIP-seq at ZT10 (HNF6 KO) Replicate 1 / liver / .
6516	1	GSM2390508	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390508/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, CONTROL / Liver / .
6517	1	GSM2390509	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390509/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, CONTROL / Liver / .
6518	1	GSM2390510	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390510/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, CONTROL / Liver / .
6519	1	GSM2390511	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390511/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, CONTROL / Liver / .
6520	1	GSM2390512	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390512/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, CONTROL / Liver / .
6521	1	GSM2390513	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390513/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, CONTROL / Liver / .
6522	1	GSM2390532	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390532/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, CONSTANTLY FED / Liver / .
6523	1	GSM2390533	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390533/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, CONSTANTLY FED / Liver / .
6524	1	GSM2390534	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390534/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, CONSTANTLY FED / Liver / .
6525	1	GSM2390535	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390535/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, CONSTANTLY FED / Liver / .
6526	1	GSM2390536	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390536/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, CONSTANTLY FED / Liver / .
6527	1	GSM2390537	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390537/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, CONSTANTLY FED / Liver / .
6528	1	GSM2390538	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390538/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT26, rep1, CONSTANTLY FED / Liver / .
6529	1	GSM2390560	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390560/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, Arntl KO / Liver / .
6530	1	GSM2390561	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390561/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, Arntl KO / Liver / .
6531	1	GSM2390562	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390562/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, Arntl KO / Liver / .
6532	1	GSM2390563	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390563/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, Arntl KO / Liver / .
6533	1	GSM2390564	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390564/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, Arntl KO / Liver / .
6534	1	GSM2390565	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390565/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, Arntl KO / Liver / .
6535	1	GSM2390584	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390584/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT02, rep1, Maf1 KO / Liver / .
6536	1	GSM2390585	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390585/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT06, rep1, Maf1 KO / Liver / .
6537	1	GSM2390586	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390586/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT10, rep1, Maf1 KO / Liver / .
6538	1	GSM2390587	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390587/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT14, rep1, Maf1 KO / Liver / .
6539	1	GSM2390588	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390588/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT18, rep1, Maf1 KO / Liver / .
6540	1	GSM2390589	/home/drk/tillage/datasets/mouse/chip/geo/GSM2390589/summary/coverage.w5	64	1	sum	CHIP:.:ChIP-seq Rpc4 , ZT22, rep1, Maf1 KO / Liver / .
6541	1	GSM3212796	/home/drk/tillage/datasets/mouse/chip/geo/GSM3212796/summary/coverage.w5	64	1	sum	CHIP:Bmal1:Bmal1_ZT4 control rep1 / gastrocnemius / .
6542	1	GSM3212798	/home/drk/tillage/datasets/mouse/chip/geo/GSM3212798/summary/coverage.w5	64	1	sum	CHIP:RNA:RNAP2_ZT4 control rep1 / gastrocnemius / .
6543	1	GSM3212801	/home/drk/tillage/datasets/mouse/chip/geo/GSM3212801/summary/coverage.w5	64	1	sum	CHIP:Rev-erba:Reverba_ZT8 control REP1 / gastrocnemius / .
6544	1	GSM647022	/home/drk/tillage/datasets/mouse/chip/geo/GSM647022/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3 ChIP at ZT10-1 / Liver / .
6545	1	GSM647025	/home/drk/tillage/datasets/mouse/chip/geo/GSM647025/summary/coverage.w5	64	1	sum	CHIP:.:HDAC3 ChIP at ZT22-1 / Liver / .
6546	1	GSM647027	/home/drk/tillage/datasets/mouse/chip/geo/GSM647027/summary/coverage.w5	64	1	sum	CHIP:.:NCoR ChIP at ZT10 / Liver / .
6547	1	GSM647028	/home/drk/tillage/datasets/mouse/chip/geo/GSM647028/summary/coverage.w5	64	1	sum	CHIP:.:NCoR ChIP at ZT22 / Liver / .
6548	1	GSM647029	/home/drk/tillage/datasets/mouse/chip/geo/GSM647029/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erba ChIP at ZT10 / Liver / .
6549	1	GSM647030	/home/drk/tillage/datasets/mouse/chip/geo/GSM647030/summary/coverage.w5	64	1	sum	CHIP:.:Rev-erba ChIP at ZT22 / Liver / .
6550	1	GSM647031	/home/drk/tillage/datasets/mouse/chip/geo/GSM647031/summary/coverage.w5	64	1	sum	CHIP:.:Pol II ChIP at ZT10 / Liver / .
6551	1	GSM647032	/home/drk/tillage/datasets/mouse/chip/geo/GSM647032/summary/coverage.w5	64	1	sum	CHIP:.:Pol II ChIP at ZT22 / Liver / .
6552	1	GSM647035	/home/drk/tillage/datasets/mouse/chip/geo/GSM647035/summary/coverage.w5	64	1	sum	CHIP:.:H3K9ac at ZT10 / Liver / .
6553	1	GSM647036	/home/drk/tillage/datasets/mouse/chip/geo/GSM647036/summary/coverage.w5	64	1	sum	CHIP:.:H3K9ac at ZT22 / Liver / .
6554	1	GSM647037	/home/drk/tillage/datasets/mouse/chip/geo/GSM647037/summary/coverage.w5	64	1	sum	CHIP:.:H3K9ac in HDAC3 KO liver at ZT10 / Liver / .
6555	1	GSM840528	/home/drk/tillage/datasets/mouse/chip/geo/GSM840528/summary/coverage.w5	64	1	sum	CHIP:REV-ERB:REV-ERB alpha / liver_REV-ERB alpha_ChIP / .
6556	1	GSM840529	/home/drk/tillage/datasets/mouse/chip/geo/GSM840529/summary/coverage.w5	64	1	sum	CHIP:REV-ERB:REV-ERB beta / liver_REV-ERB beta_ChIP / .
6557	1	GSM864668	/home/drk/tillage/datasets/mouse/chip/geo/GSM864668/summary/coverage.w5	64	1	sum	CHIP:.:LXR ChIP WT Bexarotene / C57BL/6 wild type mouse liver / .
6558	1	GSM864669	/home/drk/tillage/datasets/mouse/chip/geo/GSM864669/summary/coverage.w5	64	1	sum	CHIP:.:LXR ChIP WT Control / C57BL/6 wild type mouse liver / .
6559	1	GSM864670	/home/drk/tillage/datasets/mouse/chip/geo/GSM864670/summary/coverage.w5	64	1	sum	CHIP:.:LXR ChIP WT T0901317 / C57BL/6 wild type mouse liver / .
6560	1	GSM864671	/home/drk/tillage/datasets/mouse/chip/geo/GSM864671/summary/coverage.w5	64	1	sum	CHIP:.:PPARalpha ChIP WT Control / C57BL/6 wild type mouse liver / .
6561	1	GSM864672	/home/drk/tillage/datasets/mouse/chip/geo/GSM864672/summary/coverage.w5	64	1	sum	CHIP:.:PPARalpha ChIP LXRdKO Control / C57BL/6 LXRdKO mouse liver / .
6562	1	GSM864673	/home/drk/tillage/datasets/mouse/chip/geo/GSM864673/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP WT Bexarotene / C57BL/6 wild type mouse liver / .
6563	1	GSM864674	/home/drk/tillage/datasets/mouse/chip/geo/GSM864674/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP WT Control / C57BL/6 wild type mouse liver / .
6564	1	GSM864675	/home/drk/tillage/datasets/mouse/chip/geo/GSM864675/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP WT T0901317 / C57BL/6 wild type mouse liver / .
6565	1	GSM864676	/home/drk/tillage/datasets/mouse/chip/geo/GSM864676/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP LXRdKO Bexarotene / C57BL/6 LXRdKO mouse liver / .
6566	1	GSM864677	/home/drk/tillage/datasets/mouse/chip/geo/GSM864677/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP LXRdKO Control / C57BL/6 LXRdKO mouse liver / .
6567	1	GSM864678	/home/drk/tillage/datasets/mouse/chip/geo/GSM864678/summary/coverage.w5	64	1	sum	CHIP:.:RXR ChIP LXRdKO T0901317 / C57BL/6 LXRdKO mouse liver / .
6568	1	GSM864679	/home/drk/tillage/datasets/mouse/chip/geo/GSM864679/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP WT Control replicate 1 / C57BL/6 wild type mouse liver / .
6569	1	GSM864681	/home/drk/tillage/datasets/mouse/chip/geo/GSM864681/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP WT Bexarotene replicate 1 / C57BL/6 wild type mouse liver / .
6570	1	GSM864683	/home/drk/tillage/datasets/mouse/chip/geo/GSM864683/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP WT T0901317 replicate 1 / C57BL/6 wild type mouse liver / .
6571	1	GSM864685	/home/drk/tillage/datasets/mouse/chip/geo/GSM864685/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP LXRdKO Control replicate 1 / C57BL/6 LXRdKO mouse liver / .
6572	1	GSM864687	/home/drk/tillage/datasets/mouse/chip/geo/GSM864687/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP LXRdKO Bexarotene replicate 1 / C57BL/6 LXRdKO mouse liver / .
6573	1	GSM864689	/home/drk/tillage/datasets/mouse/chip/geo/GSM864689/summary/coverage.w5	64	1	sum	CHIP:.:RNAPolII ChIP LXRdKO T0901317 replicate 1 / C57BL/6 LXRdKO mouse liver / .
6574	1	GSM873424	/home/drk/tillage/datasets/mouse/chip/geo/GSM873424/summary/coverage.w5	64	1	sum	CHIP:CHOP:Chop+/+ Tm ChIP-seq / Mouse embronic fibroblast / Mouse embryonic fibroblast
6575	1	GSM873425	/home/drk/tillage/datasets/mouse/chip/geo/GSM873425/summary/coverage.w5	64	1	sum	CHIP:CHOP:Chop -/- Tm ChIP-seq / Mouse embronic fibroblast / Mouse embryonic fibroblast
6576	1	GSM873426	/home/drk/tillage/datasets/mouse/chip/geo/GSM873426/summary/coverage.w5	64	1	sum	CHIP:ATF4:Atf4+/+ Tm ChIP-seq / Mouse embronic fibroblast / Mouse embryonic fibroblast
6577	1	GSM873427	/home/drk/tillage/datasets/mouse/chip/geo/GSM873427/summary/coverage.w5	64	1	sum	CHIP:ATF4:Atf4-/ Tm ChIP-seq / Mouse embronic fibroblast / Mouse embryonic fibroblast
6578	1	GSM874950	/home/drk/tillage/datasets/mouse/chip/geo/GSM874950/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b_ZT02 / RPB2 IP / .
6579	1	GSM874951	/home/drk/tillage/datasets/mouse/chip/geo/GSM874951/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b_ZT06 / RPB2 IP / .
6580	1	GSM874952	/home/drk/tillage/datasets/mouse/chip/geo/GSM874952/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b_ZT10 / RPB2 IP / .
6581	1	GSM874953	/home/drk/tillage/datasets/mouse/chip/geo/GSM874953/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b_ZT14 / RPB2 IP / .
6582	1	GSM874954	/home/drk/tillage/datasets/mouse/chip/geo/GSM874954/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b_ZT18 / RPB2 IP / .
6583	1	GSM874955	/home/drk/tillage/datasets/mouse/chip/geo/GSM874955/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b_ZT22 / RPB2 IP / .
6584	1	GSM874956	/home/drk/tillage/datasets/mouse/chip/geo/GSM874956/summary/coverage.w5	64	1	sum	CHIP:RPB2:Polr2b_ZT26 / RPB2 IP / .
6585	1	GSM874957	/home/drk/tillage/datasets/mouse/chip/geo/GSM874957/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT02 / H3K4me3 IP / .
6586	1	GSM874958	/home/drk/tillage/datasets/mouse/chip/geo/GSM874958/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT06 / H3K4me3 IP / .
6587	1	GSM874959	/home/drk/tillage/datasets/mouse/chip/geo/GSM874959/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT10 / H3K4me3 IP / .
6588	1	GSM874960	/home/drk/tillage/datasets/mouse/chip/geo/GSM874960/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT14 / H3K4me3 IP / .
6589	1	GSM874961	/home/drk/tillage/datasets/mouse/chip/geo/GSM874961/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT18 / H3K4me3 IP / .
6590	1	GSM874962	/home/drk/tillage/datasets/mouse/chip/geo/GSM874962/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT22 / H3K4me3 IP / .
6591	1	GSM874963	/home/drk/tillage/datasets/mouse/chip/geo/GSM874963/summary/coverage.w5	64	1	sum	CHIP:H3K4me3:H3K4me3_ZT26 / H3K4me3 IP / .
6592	1	GSM874964	/home/drk/tillage/datasets/mouse/chip/geo/GSM874964/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT02 / H3K36me3 IP / .
6593	1	GSM874965	/home/drk/tillage/datasets/mouse/chip/geo/GSM874965/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT06 / H3K36me3 IP / .
6594	1	GSM874966	/home/drk/tillage/datasets/mouse/chip/geo/GSM874966/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT10 / H3K36me3 IP / .
6595	1	GSM874967	/home/drk/tillage/datasets/mouse/chip/geo/GSM874967/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT14 / H3K36me3 IP / .
6596	1	GSM874968	/home/drk/tillage/datasets/mouse/chip/geo/GSM874968/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT18 / H3K36me3 IP / .
6597	1	GSM874969	/home/drk/tillage/datasets/mouse/chip/geo/GSM874969/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT22 / H3K36me3 IP / .
6598	1	GSM874970	/home/drk/tillage/datasets/mouse/chip/geo/GSM874970/summary/coverage.w5	64	1	sum	CHIP:H3K36me3:H3K36me3_ZT26 / H3K36me3 IP / .
6599	1	CNhs10464	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10464/summary/coverage.w5	384	1	sum	CAGE:placenta, adult pregnant day17
6600	1	CNhs10465	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10465/summary/coverage.w5	384	1	sum	CAGE:spleen, adult
6601	1	CNhs10466	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10466/summary/coverage.w5	384	1	sum	CAGE:liver, adult pregnant day01
6602	1	CNhs10467	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10467/summary/coverage.w5	384	1	sum	CAGE:cecum, adult
6603	1	CNhs10468	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10468/summary/coverage.w5	384	1	sum	CAGE:colon, adult
6604	1	CNhs10469	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10469/summary/coverage.w5	384	1	sum	CAGE:submandibular gland, adult
6605	1	CNhs10470	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10470/summary/coverage.w5	384	1	sum	CAGE:prostate, adult
6606	1	CNhs10471	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10471/summary/coverage.w5	384	1	sum	CAGE:thymus, adult
6607	1	CNhs10472	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10472/summary/coverage.w5	384	1	sum	CAGE:placenta, adult pregnant day10
6608	1	CNhs10473	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10473/summary/coverage.w5	384	1	sum	CAGE:cortex, adult
6609	1	CNhs10474	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10474/summary/coverage.w5	384	1	sum	CAGE:lung, adult
6610	1	CNhs10475	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10475/summary/coverage.w5	384	1	sum	CAGE:accessory axillary lymph node, adult
6611	1	CNhs10476	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10476/summary/coverage.w5	384	1	sum	CAGE:mammary gland, adult pregnant day19
6612	1	CNhs10477	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10477/summary/coverage.w5	384	1	sum	CAGE:medulla oblongata, adult
6613	1	CNhs10478	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10478/summary/coverage.w5	384	1	sum	CAGE:hippocampus, adult
6614	1	CNhs10480	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10480/summary/coverage.w5	384	1	sum	CAGE:mammary gland, adult lactating day02
6615	1	CNhs10481	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10481/summary/coverage.w5	384	1	sum	CAGE:urinary bladder, adult
6616	1	CNhs10482	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10482/summary/coverage.w5	384	1	sum	CAGE:diencephalon, adult
6617	1	CNhs10483	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10483/summary/coverage.w5	384	1	sum	CAGE:bone (os femoris), adult
6618	1	CNhs10484	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10484/summary/coverage.w5	384	1	sum	CAGE:eyeball, adult
6619	1	CNhs10486	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10486/summary/coverage.w5	384	1	sum	CAGE:pancreas, adult
6620	1	CNhs10487	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10487/summary/coverage.w5	384	1	sum	CAGE:corpus striatum, adult
6621	1	CNhs10488	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10488/summary/coverage.w5	384	1	sum	CAGE:amnion, adult pregnant day17.5
6622	1	CNhs10489	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10489/summary/coverage.w5	384	1	sum	CAGE:olfactory brain, adult
6623	1	CNhs10490	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10490/summary/coverage.w5	384	1	sum	CAGE:epididymis, adult
6624	1	CNhs10491	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10491/summary/coverage.w5	384	1	sum	CAGE:vesicular gland, adult
6625	1	CNhs10492	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10492/summary/coverage.w5	384	1	sum	CAGE:skin, adult
6626	1	CNhs10493	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10493/summary/coverage.w5	384	1	sum	CAGE:pituitary gland, adult
6627	1	CNhs10494	/home/drk/tillage/datasets/mouse/cage/fantom/CNhs10494/summary/coverage.w5	384	1	sum	CAGE:cerebellum, adult
